COMID,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_NORM_STORAGE2013,CAT_MAJOR2013,ACC_NDAMS2013,ACC_NID_STORAGE2013,ACC_NORM_STORAGE2013,ACC_MAJOR2013,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,siteno,station_nm,dec_lat_va,dec_long_v,min_date,max_date,GagesII,FEATUREDET,Active,DASqKm,DASqMi,STATE
14200075,0,0,0,0,0,0,0,0,0,0,0,0,7032248,CANE CREEK AT EAST PERSON AVENUE AT MEMPHIS TENN,35.100646,-90.012035,1975/10/01 00:00:00,1984/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07032248,0,12.8982,4.98,TN
14200165,0,0,0,0,0,0,0,0,0,0,0,0,7032260,CYPRESS CREEK AT NEELY RD,35.026812,-90.056656,1975/10/01 00:00:00,1984/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07032260,0,8.2362,3.18,TN
14206348,0,0,0,0,6,1014,562.8,0,6,1014,562.8,0,7031692,FLETCHER CREEK AT SYCAMORE VIEW ROAD AT MEMPHIS,35.16937,-89.866125,1996/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07031692,1,78.995,30.5,TN
14206856,0,0,0,0,75,24086,6625,0,75,24086,6625,0,7031650,WOLF RIVER AT GERMANTOWN,35.116479,-89.801474,1996/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07031650,1,1810.41,699,TN
14207658,0,0,0,0,40,14514,1578,0,40,14514,1578,0,7030500,WOLF RIVER AT ROSSVILLE,35.054257,-89.54119,1929/10/01 00:00:00,1971/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07030500,1,1302.77,503,TN
14208484,0,0,0,0,29,12735,1026,0,29,12735,1026,0,7030392,WOLF RIVER AT LAGRANGE,35.03259,-89.246736,1995/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07030392,1,543.9,210,TN
14208560,0,0,0,0,89,26502,8064.8,0,89,26502,8064.8,0,7031740,WOLF RIVER AT HOLLYWOOD ST AT MEMPHIS,35.187867,-89.975645,1996/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07031740,1,2040.92,788,TN
14215028,0,0,0,0,86,25788,7596.8,0,86,25788,7596.8,0,7031700,WOLF RIVER AT RALEIGH,35.201683,-89.922902,1936/10/01 00:00:00,1962/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07031700,0,1996.89,771,TN
14220495,0,0,0,0,0,0,0,0,10,13683,2519,0,7029380,CYPRESS CREEK NEAR RAMER TENN (CE),35.066197,-88.655051,1940/10/01 00:00:00,1958/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07029380,0,245.532,94.8,TN
14220563,0,0,0,0,60,79918,9952,0,60,79918,9952,0,7029400,HATCHIE RIVER AT POCAHONTAS TENN (CE),35.05576,-88.799333,1941/10/01 00:00:00,1958/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07029400,0,2167.83,837,TN
14224563,0,0,0,0,0,0,0,0,0,0,0,0,7029270,HATCHIE RIVER NR WALNUT,34.941757,-88.787556,1952/10/01 00:00:00,1972/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07029270,1,709.66,274,MS
14238816,0,0,0,0,26,26985,9898,1,26,26985,9898,1,7027500,SOUTH FORK FORKED DEER RIVER AT JACKSON,35.593962,-88.814502,1929/10/01 00:00:00,1973/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07027500,0,1282.05,495,TN
14240060,0,0,0,0,52,38117,12042,1,52,38117,12042,1,7028100,S FK FORKED DEER RIVER NEAR HALLS,35.92924,-89.39035,1955/10/01 00:00:00,1974/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07028100,0,2639.21,1019,TN
14240278,0,0,0,0,51,38056,12011,1,51,38056,12011,1,7027800,SOUTH FORK FORKED DEER RIVER NEAR GATES,35.817575,-89.355905,1968/10/01 00:00:00,1981/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07027800,0,2413.88,932,TN
14240668,0,0,0,0,46,37518,11718,1,46,37518,11718,1,7027720,SOUTH FORK FORKED DEER RIVER NEAR OWL CITY,35.718767,-89.212276,2001/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07027720,1,1859.62,718,TN
14241544,0,0,0,0,51,38056,12011,1,51,38056,12011,1,7028000,SOUTH FORK FORKED DEER RIVER AT CHESTNUT BLUFF,35.862019,-89.347849,1929/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07028000,0,2597.77,1003,TN
14320599,0,0,0,0,11,1377,1000,0,11,1377,1000,0,7076850,CYPRESS BAYOU NEAR BEEBE,35.025087,-91.873196,1961/10/01 00:00:00,1976/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07076850,0,429.94,166,AR
14854531,0,0,0,0,4,30402,21628,1,4,30402,21628,1,7078000,LAGRUE BAYOU NEAR STUTTGART,34.532042,-91.35568,1935/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07078000,0,453.25,175,AR
15074840,0,0,0,0,3,736,220,0,3,736,220,0,8016600,HICKORY BRANCH NR KERNAN,30.501588,-93.279327,1945/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08016600,0,212.898,82.2,LA
15075242,1,294,0,0,6,1198,540,0,6,1198,540,0,8016400,BECKWITH CK NR DE QUINCY,30.471033,-93.359884,1945/10/01 00:00:00,1984/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08016400,0,383.32,148,LA
15075500,0,0,0,0,1,80,54,0,1,80,54,0,8016800,BEAR HEAD CK NR STARKS,30.33326,-93.629054,1956/10/01 00:00:00,1984/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08016800,0,458.43,177,LA
15078390,0,0,0,0,1,241,0,0,1,241,0,0,8014000,SIXMILE CK NR SUGARTOWN,30.814638,-92.926264,1955/10/01 00:00:00,1965/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08014000,0,442.89,171,LA
15078396,0,0,0,0,1,74.9,44.94,0,1,74.9,44.94,0,8014200,TENMILE CK NR ELIZABETH,30.836582,-92.87404,1949/10/01 00:00:00,1965/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08014200,0,243.978,94.2,LA
15078398,0,0,0,0,6,1391.9,665.54,0,6,1391.9,665.54,0,8014500,Ouiska Chitto Creek Near Oberlin,30.69875,-92.893194,1939/10/01 00:00:00,1977/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08014500,1,1320.9,510,LA
15078716,0,0,0,0,9,58486,9824.8,1,9,58486,9824.8,1,8015000,BUNDICK CK NR DRY CK,30.682141,-93.037655,1939/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08015000,0,616.42,238,LA
15078776,0,0,0,0,4,442,314,0,4,442,314,0,8014800,Bundick Creek near DeRidder,30.818806,-93.230162,1956/10/01 00:00:00,1979/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08014800,1,310.8,120,LA
15085713,0,0,0,0,11,2191.8,1237,0,11,2191.8,1237,0,8013500,Calcasieu River near Oberlin,30.640476,-92.814037,1939/10/01 00:00:00,1987/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08013500,1,1950.27,753,LA
15085965,0,0,0,0,28,62317.7,11817.34,1,28,62317.7,11817.34,1,8015500,Calcasieu River near Kinder,30.502556,-92.915417,1962/10/01 00:00:00,2014/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08015500,1,4403,1700,LA
15138679,0,0,0,0,1,5495,1558,0,1,5495,1558,0,8011500,Boggy Bayou @ LA-Hwy 106 nr Pine Prairie,30.781056,-92.467611,1966/10/01 00:00:00,1979/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08011500,0,132.867,51.3,LA
15139713,0,0,0,0,10,37614.2,12181.8,1,10,37614.2,12181.8,1,8012000,Bayou Nezpique near Basile,30.480778,-92.63175,1938/10/01 00:00:00,2014/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08012000,1,1364.93,527,LA
15139797,0,0,0,0,0,0,0,0,0,0,0,0,7386500,BYU BOURBEAU @ SHUTESTON,30.427976,-92.091788,1942/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07386500,0,49.21,19,LA
15143238,0,0,0,0,2,707.75,532,0,4,46475,25885,1,7383500,Bayou Des Glaises Diversion Ch. at Moreauville,31.033244,-91.982621,1943/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07383500,1,699.3,270,LA
15144894,,,,,,,,,,,,,7383000,CHATLIN LK CANAL NR LECOMPTE,31.119632,-92.344577,1942/10/01 00:00:00,1953/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07383000,0,196.581,75.9,LA
15147178,0,0,0,0,2,707.75,532,0,4,46475,25885,1,7384000,W PROTECTION LEVE N PLAUCHEVIL LA,30.952965,-91.915397,1944/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07384000,0,831.39,321,LA
15147890,0,0,0,0,4,100711.15,9423,1,4,100711.15,9423,1,7382000,Bayou Cocodrie near Clearwater,31.000278,-92.380278,1938/10/01 00:00:00,1992/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07382000,1,621.6,240,LA
15148368,0,0,0,0,14,198793.15,70022,4,16,204486.15,70174,4,7382500,Bayou Courtableau at Washington,30.618252,-92.055674,1946/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07382500,1,1851.85,715,LA
15149708,0,0,0,0,15,198915.55,70022,4,17,204608.55,70174,4,7385500,BAYOU TECHE @ ARNAUDVILLE,30.39742,-91.930673,1949/10/01 00:00:00,2005/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07385500,0,3962.7,1530,LA
15150946,0,0,0,0,16,198915.55,70022,4,18,204608.55,70174,4,7385700,BYU TECHE @ KEYSTONE LOCK NR ST. MARTINVILLE,30.071035,-91.829284,1959/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07385700,1,-999999,-999999,LA
15216417,0,0,0,0,5,6294,5067,0,5,6294,5067,0,7371500,Dugdemona River near Jonesboro,32.207102,-92.801543,1938/10/01 00:00:00,1957/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07371500,1,919.45,355,LA
15217033,0,0,0,0,6,6721,5414,0,6,6721,5414,0,7372050,Dugdemona River near Joyce,31.936944,-92.603333,2002/10/01 00:00:00,2012/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07372050,1,1916.6,740,LA
15217227,0,0,0,0,6,6721,5414,0,6,6721,5414,0,7372000,DUGDEMONA RIVER NEAR WINNFIELD,31.975162,-92.652927,1939/10/01 00:00:00,1977/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07372000,0,1693.86,654,LA
15219960,0,0,0,0,1,74,39,0,1,74,39,0,7365800,Cornie Bayou near Three Creeks,33.038056,-92.940556,1956/10/01 00:00:00,1987/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07365800,0,466.2,180,AR
15220244,0,0,0,0,1,94,72,0,1,94,72,0,7365900,THREE CREEKS NEAR THREE CREEKS,33.067082,-92.88405,1957/10/01 00:00:00,1971/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07365900,0,130.536,50.4,AR
15221924,0,0,0,0,4,572,347,0,4,572,347,0,7366200,Little Corney Bayou near Lillie,32.929306,-92.632931,1955/10/01 00:00:00,1996/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07366200,1,538.72,208,LA
15222004,0,0,0,0,8,43831,7927,1,8,43831,7927,1,7366000,CORNEY BYU NR LILLIE,32.887641,-92.657097,1940/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07366000,0,1196.58,462,LA
15222480,0,0,0,0,15,203588.8,101419,1,15,203588.8,101419,1,7365000,BYU D'ARBONNE NR DUBACH,32.680702,-92.652928,1940/10/01 00:00:00,1968/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07365000,0,919.45,355,LA
15222926,0,0,0,0,2,260,100,0,2,260,100,0,7365500,MIDDLE FK BYU D'ARBONNE NR BERNICE,32.764034,-92.658484,1940/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07365500,0,461.02,178,LA
15233548,0,0,0,0,2,11875,2293,2,2,11875,2293,2,7356500,SOUTH FORK OUACHITA RIVER AT MOUNT IDA,34.560375,-93.636026,1949/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07356500,0,157.99,61,AR
15234446,0,0,0,0,19,3799821.2,2161677,5,19,3799821.2,2161677,5,7357501,OUACHITA RIV AT BLAKELY MTN DAM NR HOT SPRINGS,34.571757,-93.193797,1952/10/01 00:00:00,1977/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07357501,0,2861.95,1105,AR
15234506,1,3760700,2151100,1,19,3799821.2,2161677,5,19,3799821.2,2161677,5,7357000,LAKE OUACHITA NEAR HOT SPRINGS,34.600091,-93.205741,1936/10/01 00:00:00,1950/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07357000,0,2849,1100,AR
15234772,0,0,0,0,14,26924.2,7980,2,14,26924.2,7980,2,7356000,Ouachita River near Mount Ida,34.61,-93.6975,1941/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07356000,1,1072.26,414,AR
15250600,0,0,0,0,14,2438,453.6,0,14,2438,453.6,0,7276000,COLDWATER RIVER NR LEWISBURG,34.84093,-89.825643,1940/10/01 00:00:00,1953/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07276000,0,564.62,218,MS
15250676,0,0,0,0,18,5146,89,0,18,5146,89,0,7277000,PIGEONROOST CREEK NR LEWISBURG,34.83032,-89.822421,1939/10/01 00:00:00,1953/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07277000,0,590.52,228,MS
15251224,1,54,0,0,64,12060,1330.4,0,64,12060,1330.4,0,7277500,COLDWATER RIVER NR COLDWATER,34.720657,-89.988979,1928/10/01 00:00:00,1942/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07277500,0,1598.03,617,MS
15251676,0,0,0,0,19,3918,1153,0,19,3918,1153,0,7277700,HICKAHALA CREEK NR SENATOBIA,34.631944,-89.924444,1986/10/01 00:00:00,2000/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07277700,1,313.39,121,MS
15251866,0,0,0,0,20,2616,634,0,20,2616,634,0,7277730,SENATOBIA CREEK NR SENATOBIA,34.616667,-89.941389,1986/10/01 00:00:00,2001/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07277730,1,162.652,62.8,MS
15252066,1,135,0,0,11,2003,453.6,0,11,2003,453.6,0,7275900,COLDWATER RIVER NR OLIVE BRANCH,34.9075,-89.753333,1996/10/01 00:00:00,2008/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07275900,1,494.69,191,MS
15256386,0,0,0,0,132,24268.5,5960.4,0,132,24268.5,5960.4,0,7278500,COLDWATER RIVER AT ARKABUTLA DAM,34.757322,-90.12426,1960/10/01 00:00:00,1980/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07278500,9,2590,1000,MS
15274896,0,0,0,0,39,23873.6,5145.9,1,39,23873.6,5145.9,1,7274000,YOCONA RIVER NR OXFORD,34.273333,-89.521389,1951/10/01 00:00:00,1987/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07274000,1,678.58,262,MS
15275276,0,0,0,0,7,818.28,167.48,0,7,818.28,167.48,0,7275530,PETERS (LONG) CREEK NR POPE,34.213889,-89.981944,1987/10/01 00:00:00,2001/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07275530,1,205.128,79.2,MS
15275732,0,0,0,0,65,1245019.6,63406.9,2,65,1245019.6,63406.9,2,7275000,YOCONA RIVER AT ENID DAM,34.158167,-89.903978,1928/10/01 00:00:00,1950/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07275000,9,1450.4,560,MS
15275918,0,0,0,0,2,718,36,0,2,718,36,0,7274251,TOWN CREEK AT WATER VALLEY,34.1475,-89.633333,1985/10/01 00:00:00,2001/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07274251,1,10.2823,3.97,MS
15286832,0,0,0,0,0,0,0,0,0,0,0,0,7266000,CANE CREEK NR NEW ALBANY,34.405658,-88.955617,1950/10/01 00:00:00,1973/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07266000,0,57.498,22.2,MS
15288074,0,0,0,0,54,14485.22,1602.77,0,54,14485.22,1602.77,0,7268000,LITTLE TALLAHATCHIE RIVER AT ETTA,34.4825,-89.224444,1938/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07268000,1,1362.34,526,MS
15289204,0,0,0,0,9,4309,30,0,9,4309,30,0,7273100,HOTOPHA CREEK NR BATESVILLE,34.363889,-89.878611,1986/10/01 00:00:00,2000/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07273100,1,90.909,35.1,MS
15290124,0,0,0,0,0,0,0,0,0,0,0,0,7271000,CLEAR CREEK NR OXFORD,34.355662,-89.658419,1950/10/01 00:00:00,1972/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07271000,0,26.677,10.3,MS
15290344,1,3016000,108000,1,204,3113660.82,113250.97,2,204,3113660.82,113250.97,2,7272500,LITTLE TALLAHATCHIE RIVER AT SARDIS DAM,34.399273,-89.786199,1960/10/01 00:00:00,1980/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07272500,9,4001.55,1545,MS
15314143,0,0,0,0,36,7770,5265,0,36,7770,5265,0,7264500,BAYOU METO NR STUTTGART,34.454263,-91.61624,1935/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07264500,9,1486.66,574,AR
15314243,0,0,0,0,0,0,0,0,36,7770,5265,0,7265000,CROOKED CREEK NEAR HUMPHREY,34.426486,-91.667908,1940/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07265000,0,205.128,79.2,AR
15687631,0,0,0,0,20,7654.3,879.63,0,20,7654.3,879.63,0,2490500,BOGUE CHITTO NR TYLERTOWN,31.176944,-90.279444,1944/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02490500,1,1274.28,492,MS
15702833,0,0,0,0,429,700879.09,375771.39,2,429,700879.09,375771.39,2,2489000,PEARL RIVER NR COLUMBIA,31.237778,-89.846944,1999/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02489000,1,14814.8,5720,MS
15706543,0,0,0,0,2,448,350,0,2,448,350,0,2490105,BOGUE LUSA CREEK AT STATE HWY 439 AT BOGALUSA,30.782409,-89.873409,1963/10/01 00:00:00,1985/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02490105,0,188.293,72.7,LA
15707325,0,0,0,0,15,4235,104,0,15,4235,104,0,2492360,WEST HOBOLOCHITTO CREEK NR MCNEILL,30.662222,-89.686111,1999/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02492360,1,453.25,175,MS
15707813,0,0,0,0,4,3630,2334,0,4,3630,2334,0,2492343,EAST HOBOLOCHITTO CREEK NR CAESAR,30.574167,-89.594722,1996/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02492343,1,222.999,86.1,MS
15708443,0,0,0,0,464,764750.09,412499.39,4,466,765118.09,412683.39,4,2489500,Pearl River near Bogalusa,30.793243,-89.820907,1938/10/01 00:00:00,1996/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02489500,1,17024.07,6573,LA
15710217,0,0,0,0,0,0,0,0,0,0,0,0,2490000,BOGUE LUSA CK NR FRANKLINTON,30.86824,-90.002859,1948/10/01 00:00:00,1968/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02490000,0,31.339,12.1,LA
15737433,0,0,0,0,368,659744.89,366439.59,2,368,659744.89,366439.59,2,2488000,PEARL RIVER AT ROCKPORT,31.790833,-90.1425,1985/10/01 00:00:00,2001/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02488000,1,11800.04,4556,MS
15737587,0,0,0,0,393,687869.29,373082.59,2,393,687869.29,373082.59,2,2488500,PEARL RIVER NR MONTICELLO,31.553333,-90.088056,1938/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02488500,1,12931.87,4993,MS
15738763,0,0,0,0,10,3519,1198,0,10,3519,1198,0,2488700,WHITESAND CREEK NR OAKVALE,31.470556,-89.973611,1965/10/01 00:00:00,2004/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02488700,1,336.7,130,MS
15758118,0,0,0,0,4,750,560,0,4,750,560,0,2485700,HANGING MOSS CREEK NR JACKSON,32.365,-90.144722,1980/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02485700,1,43.512,16.8,MS
15758318,0,0,0,0,225,616106.07,357478.28,2,225,616106.07,357478.28,2,2486000,PEARL RIVER AT JACKSON,32.281389,-90.178889,1928/10/01 00:00:00,1997/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02486000,1,8212.89,3171,MS
15759818,0,0,0,0,23,7694,2026,0,23,7694,2026,0,2487500,STRONG RIVER AT D`LO,31.977778,-89.8975,1928/10/01 00:00:00,1971/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02487500,1,1100.75,425,MS
15780454,0,0,0,0,16,1882.2,367.3,0,16,1882.2,367.3,0,2484000,YOCKANOOKANY RIVER NR KOSCIUSKO,33.032222,-89.577778,1938/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02484000,1,784.77,303,MS
15785080,0,0,0,0,39,25301,207,0,39,25301,207,0,2481880,PEARL RIVER AT BURNSIDE,32.841389,-89.097778,1981/10/01 00:00:00,2014/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02481880,1,1346.8,520,MS
15785502,0,0,0,0,69,29908.77,878.48,0,69,29908.77,878.48,0,2482000,PEARL RIVER AT EDINBURG,32.798889,-89.335,1928/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02482000,1,2341.36,904,MS
15786158,0,0,0,0,27,2873.2,367.3,0,27,2873.2,367.3,0,2484500,YOCKANOOKANY RIVER NR OFAHOMA,32.706111,-89.671944,1943/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02484500,1,1214.71,469,MS
15787182,0,0,0,0,28,3677.8,100.1,0,40,5254,143,0,2483000,TUSCOLAMETA CREEK AT WALNUT GROVE,32.588333,-89.465,1997/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02483000,1,1064.49,411,MS
15787292,0,0,0,0,0,0,0,0,30,3962,115,0,2483001,SOUTH CANAL TUSCOLAMETA CREEK NR WALNUT GROVE,32.573611,-89.468611,1973/10/01 00:00:00,1994/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02483001,1,1064.49,411,MS
15788208,0,0,0,0,10,1349,123,0,10,1349,123,0,2482500,LOBUTCHA CREEK NR CARTHAGE,32.761246,-89.458958,1937/10/01 00:00:00,1960/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02482500,0,800.31,309,MS
15788288,0,0,0,0,88,39739.77,1393.48,0,88,39739.77,1393.48,0,2482550,PEARL RIVER NR CARTHAGE,32.707222,-89.526389,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02482550,1,3486.14,1346,MS
15788348,0,0,0,0,148,46750.77,1706.48,0,148,46750.77,1706.48,0,2483500,PEARL RIVER NR LENA,32.667222,-89.646111,1997/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02483500,1,5130.79,1981,MS
15809137,0,0,0,0,3,4433,278.91,0,3,4433,278.91,0,2411800,LITTLE RIVER NEAR BUCHANAN,33.797605,-85.117448,1959/10/01 00:00:00,1985/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02411800,0,52.318,20.2,GA
15809979,0,0,0,0,29,38283,8297.55,1,29,38283,8297.55,1,2413000,LITTLE TALLAPOOSA RIVER AT US 27 AT CARROLLTON,33.597332,-85.080223,1937/10/01 00:00:00,1955/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02413000,1,246.309,95.1,GA
15810649,0,0,0,0,25,13350,5131.46,0,25,13350,5131.46,0,2411930,TALLAPOOSA RIVER BELOW TALLAPOOSA,33.740939,-85.336342,2006/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02411930,1,704.48,272,GA
15810691,0,0,0,0,35,14488,5764.81,0,35,14488,5764.81,0,2412000,TALLAPOOSA RIVER NEAR HEFLIN,33.622885,-85.513289,1952/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02412000,1,1160.32,448,AL
